key,created,agency,agency_name,complaint_type,descriptor,incident_zip,city,latitude,longitude
28212959,2014-06-08 13:36:40 UTC,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,11233,BROOKLYN,40.681827783943383,-73.93668434920545
29608540,2014-12-31 13:49:57 UTC,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11233,BROOKLYN,40.671548880865132,-73.915724317300572
33030486,2016-04-01 00:37:47 UTC,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10002,NEW YORK,40.713500060915919,-73.988828555896347
20785419,2011-07-07 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,10453,BRONX,40.856719938532535,-73.901575735790843
24877587,2013-01-27 00:00:00 UTC,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11206,BROOKLYN,40.710327756262252,-73.9499491155834
37873962,2017-12-07 10:18:39 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10035,NEW YORK,40.801434546547569,-73.934432308960851
29993214,2015-02-20 06:36:00 UTC,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,11208,BROOKLYN,40.67562847002543,-73.874505239233059
36537601,2017-06-24 14:44:25 UTC,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,10032,NEW YORK,40.838560051668395,-73.945855599425954
20681904,2011-06-21 14:22:52 UTC,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Letter Grading,10463,BRONX,40.87975474690635,-73.906452441576
34519769,2016-10-12 09:23:06 UTC,NYPD,New York City Police Department,Blocked Driveway,Partial Access,10454,BRONX,40.804405618257476,-73.915332155840886
22768752,2012-02-24 07:46:00 UTC,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,11201,BROOKLYN,40.7029084266162,-73.9944386083749
19601538,2011-01-14 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11213,BROOKLYN,40.672132612148538,-73.9264050364765
33328822,2016-05-11 15:29:42 UTC,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,11103,Astoria,40.766064942719581,-73.9088214705568
21489198,2011-09-21 10:04:32 UTC,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged/Defective Goods,11216,BROOKLYN,40.684172308062735,-73.955261762863856
22692207,2012-02-10 16:07:00 UTC,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,
20384888,2011-05-08 20:05:12 UTC,DPR,Department of Parks and Recreation,New Tree Request,For One Address,10305,STATEN ISLAND,40.583357968497978,-74.0957892957049
18431967,2010-08-06 11:52:00 UTC,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11106,Astoria,40.758407515385741,-73.924569878497138
19892437,2011-02-22 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,11209,BROOKLYN,40.620872884197482,-74.023828398843676
19366596,2010-12-16 18:18:00 UTC,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1RG Missed Recycling Paper,11211,BROOKLYN,40.715446479094808,-73.956037981766059
22320118,2011-12-13 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,10468,BRONX,40.873140709216734,-73.900687242427651
33179156,2016-04-20 14:56:54 UTC,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,10461,BRONX,40.8557178753524,-73.828603233943142
19334415,2010-12-13 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11385,RIDGEWOOD,40.69978494402126,-73.902561173777841
33557197,2016-06-10 01:59:13 UTC,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11216,BROOKLYN,40.682108779801695,-73.949912607568137
30065122,2015-02-28 15:11:00 UTC,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10009,NEW YORK,40.725677959787667,-73.983797183183057
27716934,2014-03-25 23:46:47 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10457,BRONX,40.847079081877219,-73.906426105765391
22730951,2012-02-17 00:00:00 UTC,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,11236,BROOKLYN,40.63891985797752,-73.913311779277
22675598,2012-02-08 12:45:05 UTC,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,11358,FLUSHING,40.751420366284457,-73.79166388547992
35379422,2017-01-31 09:10:21 UTC,DSNY,Department of Sanitation,Graffiti,Graffiti,11368,Corona,40.742560560972464,-73.8521961168584
33889138,2016-07-20 07:51:59 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,10468,BRONX,40.858406041705031,-73.899386138934332
36602780,2017-07-03 16:16:15 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10040,NEW YORK,40.861870823878704,-73.9260685381408
28048497,2014-05-15 14:01:36 UTC,DOT,Department of Transportation,Street Condition,Pothole,10040,NEW YORK,40.85372345639162,-73.928691086298556
26428333,2013-10-01 12:21:02 UTC,DOB,Department of Buildings,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,10469,BRONX,40.875910031632316,-73.85630036077238
26268384,2013-09-06 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,10454,BRONX,40.808381359495108,-73.92114655581301
36155837,2017-05-10 08:07:54 UTC,DOT,Department of Transportation,Street Condition,Cave-in,11221,BROOKLYN,40.685030660060193,-73.941347010473919
24227690,2012-10-18 13:06:19 UTC,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,,,,
24592733,2012-12-13 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11434,Jamaica,40.687176621855329,-73.79181412822085
30314716,2015-04-01 11:13:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,
22775455,2012-02-25 16:28:57 UTC,DOT,Department of Transportation,Highway Condition,Litter,11373,FOREST HILLS,40.731968661610971,-73.870531158476041
31696086,2015-10-06 11:23:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11356,College Point,40.783936100854056,-73.853162293814108
32362979,2016-01-07 06:53:18 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10458,BRONX,40.867715664568408,-73.881612468806807
30415831,2015-04-16 12:00:55 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10019,NEW YORK,40.76585893365781,-73.988733133009717
25396201,2013-04-19 19:00:27 UTC,DOT,Department of Transportation,Street Condition,Pothole,,,,
29443287,2014-12-06 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10458,BRONX,40.871865669960123,-73.8843422229439
25928371,2013-07-13 22:22:14 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11103,ASTORIA,40.763728156308609,-73.914669105098653
29130598,2014-10-23 15:06:18 UTC,DOT,Department of Transportation,Street Condition,Pothole,10032,NEW YORK,40.843497555215194,-73.939855569396954
19791141,2011-02-08 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11230,BROOKLYN,40.627700445242773,-73.9607718845067
21790001,2011-11-01 06:25:23 UTC,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11220,BROOKLYN,40.637841981119671,-74.019532365475342
21755722,2011-10-28 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11225,BROOKLYN,40.663189811461393,-73.945572622810346
30802483,2015-06-08 12:52:07 UTC,DOB,Department of Buildings,Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,11237,BROOKLYN,40.693451466168142,-73.907647818300632
37662349,2017-11-11 18:48:15 UTC,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10465,BRONX,40.816724154379337,-73.818150716978238
18659101,2010-09-10 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,11207,BROOKLYN,40.662259420139279,-73.894401528958937
36786646,2017-07-24 12:07:05 UTC,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,11224,BROOKLYN,40.578226107670709,-73.9723457475236
18647348,2010-09-08 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,10024,NEW YORK,40.786816732205729,-73.981012548991629
21551318,2011-09-29 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,11221,BROOKLYN,40.693971261337317,-73.9200269345653
30409818,2015-04-15 22:09:05 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11694,ROCKAWAY PARK,40.579286867086559,-73.835796124751283
22781379,2012-02-26 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,10453,BRONX,40.849555658547196,-73.90748168864674
30111718,2015-03-06 16:05:34 UTC,DOF,Correspondence Unit,DOF Property - Request Copy,Copy of Statement,11435,JAMAICA,,
21671924,2011-10-17 17:13:49 UTC,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,11207,BROOKLYN,40.658577881793626,-73.890622930570956
23920490,2012-09-04 11:47:59 UTC,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),11436,JAMAICA,40.675098007325722,-73.793986060849946
38107675,2018-01-04 08:21:52 UTC,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11216,BROOKLYN,40.677418609945441,-73.945308644215814
19271885,2010-12-06 19:12:47 UTC,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,11430,JAMAICA,40.643919154669938,-73.7830954651221
36317323,2017-05-31 16:39:02 UTC,DOT,Department of Transportation,Street Condition,Blocked - Construction,11222,BROOKLYN,40.736080354645416,-73.9529752654339
30178160,2015-03-14 15:05:11 UTC,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,,,,
35370303,2017-01-30 14:52:41 UTC,DFTA,HealthCare Connections,Housing Options,Nursing Home,11413,SPRINGFIELD GARDENS,,
31129477,2015-07-20 19:25:00 UTC,DOT,Department of Transportation,Street Light Condition,Traffic Signal Light,,,,
22856740,2012-03-11 01:13:36 UTC,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,11201,BROOKLYN,40.690993029059669,-73.989308314231437
36681115,2017-07-11 17:10:00 UTC,DSNY,BCC - Queens East,Sanitation Condition,22 Weeds,11434,Jamaica,40.665038327079323,-73.780600912230881
35386916,2017-01-31 15:55:16 UTC,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,11230,BROOKLYN,40.630848700241494,-73.969802041436949
30100234,2015-03-02 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10021,NEW YORK,40.76666747758901,-73.95928210837036
20790194,2011-07-08 16:17:15 UTC,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,11420,SOUTH OZONE PARK,40.682106169989396,-73.8087216954942
18337682,2010-07-25 06:46:50 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,10019,NEW YORK,40.76457333094644,-73.980712044647731
29002784,2014-10-03 00:00:00 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10467,BRONX,40.874137979341604,-73.87870469780708
24409676,2012-11-14 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11691,Far Rockaway,40.595213719447607,-73.75622963857883
24434579,2012-11-19 00:00:00 UTC,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,11224,BROOKLYN,40.575564099226263,-73.9944780093821
18755712,2010-09-24 18:33:11 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11207,BROOKLYN,40.658123252474688,-73.880593211998928
30913347,2015-06-22 17:34:44 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11235,BROOKLYN,40.587262820646771,-73.950325779025718
24156759,2012-10-07 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,10009,NEW YORK,40.730071630123213,-73.979502500165125
34595724,2016-10-21 14:42:00 UTC,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,11217,BROOKLYN,40.677410465912388,-73.978931033191259
24913918,2013-02-01 15:05:00 UTC,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,11230,BROOKLYN,40.615456995122258,-73.97425372997607
33116992,2016-04-12 22:58:04 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11222,BROOKLYN,40.73657808313633,-73.955305961442
33957866,2016-07-28 22:07:00 UTC,DEP,Department of Environmental Protection,Water System,Fire Hydrant Emergency (FHE),11434,Jamaica,40.6790298047521,-73.7784205267384
27779406,2014-04-03 18:41:43 UTC,DOT,Department of Transportation,Street Condition,Pothole,10023,NEW YORK,40.777929452696071,-73.98208023159556
33326867,2016-05-10 22:30:00 UTC,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10012,NEW YORK,40.726115407432324,-73.994995890819737
22990901,2012-04-02 15:31:45 UTC,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,SCRIE Assistance,11426,BELLEROSE,,
28954900,2014-09-26 18:35:04 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10009,NEW YORK,40.727261518305241,-73.982656693093773
19059032,2010-11-05 14:31:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,10469,BRONX,40.862738420469938,-73.841766463929289
27490620,2014-02-21 17:42:00 UTC,DSNY,A - Brooklyn,Dirty Conditions,E5 Loose Rubbish,11205,BROOKLYN,40.692408846387352,-73.970718943222479
20637252,2011-06-14 08:49:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,
30746948,2015-06-01 14:49:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11412,Saint Albans,40.70537463445276,-73.775819050998493
16303461,2010-03-25 18:18:00 UTC,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,11220,BROOKLYN,40.648125433488175,-74.006277554820457
34429188,2016-09-28 20:17:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,
33409133,2016-05-21 11:07:15 UTC,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11373,ELMHURST,40.736078766753764,-73.876628599539558
37786351,2017-11-26 08:06:00 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11208,BROOKLYN,40.678922545006678,-73.885354645612651
35309568,2017-01-22 08:15:00 UTC,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),11225,BROOKLYN,40.670085931603296,-73.954766534545612
25482228,2013-05-04 13:02:00 UTC,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),11225,BROOKLYN,40.656484771296867,-73.960073783728888
19245366,2010-12-02 11:00:01 UTC,DOT,Department of Transportation,Street Condition,Defective Hardware,10065,NEW YORK,40.760883885866754,-73.95811247558251
26903898,2013-12-17 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL,FLOOR,10034,NEW YORK,40.866794324578265,-73.925311040588312
19121841,2010-11-13 17:15:00 UTC,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,11229,BROOKLYN,40.596021053674562,-73.928667431600033
20169235,2011-04-04 14:57:26 UTC,DOT,Department of Transportation,Street Condition,Pothole,11220,BROOKLYN,40.636547274144441,-74.028658443501271
27931423,2014-04-28 15:14:06 UTC,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,11204,BROOKLYN,40.617146317427,-73.980769052382811
15970422,2010-02-09 08:14:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11235,BROOKLYN,40.586670205401575,-73.966149679803081
34412039,2016-09-26 10:43:24 UTC,DOT,Department of Transportation,Broken Muni Meter,Credit Card Stuck in Meter,10023,NEW YORK,40.776296343365587,-73.982138440416975
24691219,2012-12-30 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,10468,BRONX,40.873203840223219,-73.900690763984386
27459947,2014-02-17 12:56:26 UTC,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10466,BRONX,40.890892129682221,-73.844795441131311
34055816,2016-08-10 09:02:11 UTC,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,10017,NEW YORK,40.756264263714982,-73.976765659419627
22795799,2012-02-29 14:27:16 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11219,BROOKLYN,40.628126979223417,-74.005054403156208
26179455,2013-08-22 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,11230,BROOKLYN,40.612703103472661,-73.953919389984392
35263593,2017-01-17 00:44:04 UTC,HPD,Department of Housing Preservation and Development,HPD Literature Request,The ABCs of Housing,,,,
33550650,2016-06-08 05:14:09 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11216,BROOKLYN,40.687356020815159,-73.954693521125961
16659327,2010-05-14 12:17:07 UTC,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,11375,FOREST HILLS,40.710127306527696,-73.847102801861382
35634547,2017-03-05 11:40:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10472,BRONX,40.8250227912721,-73.877377841249171
22932931,2012-03-23 15:32:21 UTC,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,11693,FAR ROCKAWAY,40.587010565545036,-73.81405617779555
32367560,2016-01-08 23:28:16 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10009,NEW YORK,40.729783996889154,-73.982977154282281
29132783,2014-10-23 15:58:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11219,BROOKLYN,40.6254562706584,-74.0056558057174
